Country,Code,Year,Women Political Empowerment (Central Estimate),Electoral Democracy (Central Estimate),Region
Oceania (population-weighted),,1933,0.47519046,0.7214603,Oceania (population-weighted)
Oceania (population-weighted),,1934,0.47662145,0.71939635,Oceania (population-weighted)
Oceania (population-weighted),,1935,0.474326,0.7155857,Oceania (population-weighted)
Oceania (population-weighted),,1936,0.47316408,0.71239907,Oceania (population-weighted)
Oceania (population-weighted),,1937,0.47196227,0.71010876,Oceania (population-weighted)
Oceania (population-weighted),,1938,0.47005802,0.7068389,Oceania (population-weighted)
Oceania (population-weighted),,1939,0.47185186,0.67730373,Oceania (population-weighted)
Oceania (population-weighted),,1940,0.47481388,0.65556306,Oceania (population-weighted)
Oceania (population-weighted),,1941,0.47311676,0.6570309,Oceania (population-weighted)
Oceania (population-weighted),,1942,0.47193745,0.6758835,Oceania (population-weighted)
Oceania (population-weighted),,1943,0.47562578,0.67392915,Oceania (population-weighted)
Oceania (population-weighted),,1944,0.47313082,0.67255086,Oceania (population-weighted)
Oceania (population-weighted),,1945,0.47157916,0.670465,Oceania (population-weighted)
Oceania (population-weighted),,1946,0.4866151,0.7036327,Oceania (population-weighted)
Oceania (population-weighted),,1947,0.48765996,0.7051907,Oceania (population-weighted)
Oceania (population-weighted),,1948,0.49384475,0.70287776,Oceania (population-weighted)
Oceania (population-weighted),,1949,0.48676103,0.7011795,Oceania (population-weighted)
Oceania (population-weighted),,1950,0.53081137,0.68672323,Oceania (population-weighted)
Oceania (population-weighted),,1951,0.53149855,0.6914771,Oceania (population-weighted)
Oceania (population-weighted),,1952,0.5325684,0.70148635,Oceania (population-weighted)
Oceania (population-weighted),,1953,0.53246963,0.70731723,Oceania (population-weighted)
Oceania (population-weighted),,1954,0.53352183,0.7124411,Oceania (population-weighted)
Oceania (population-weighted),,1955,0.5332647,0.71750027,Oceania (population-weighted)
Oceania (population-weighted),,1956,0.53283066,0.7191345,Oceania (population-weighted)
Oceania (population-weighted),,1957,0.5360219,0.718709,Oceania (population-weighted)
Oceania (population-weighted),,1958,0.5357056,0.7190787,Oceania (population-weighted)
Oceania (population-weighted),,1959,0.53534317,0.7198763,Oceania (population-weighted)
Oceania (population-weighted),,1960,0.5365962,0.7279713,Oceania (population-weighted)
Oceania (population-weighted),,1961,0.5378972,0.72851783,Oceania (population-weighted)
Oceania (population-weighted),,1962,0.53638995,0.72704405,Oceania (population-weighted)
Oceania (population-weighted),,1963,0.53715736,0.73526144,Oceania (population-weighted)
Oceania (population-weighted),,1964,0.5387493,0.7423872,Oceania (population-weighted)
Oceania (population-weighted),,1965,0.53856826,0.7422601,Oceania (population-weighted)
Oceania (population-weighted),,1966,0.5940082,0.7422515,Oceania (population-weighted)
Oceania (population-weighted),,1967,0.6026371,0.7459749,Oceania (population-weighted)
Oceania (population-weighted),,1968,0.61026055,0.7503861,Oceania (population-weighted)
Oceania (population-weighted),,1969,0.60499084,0.7500124,Oceania (population-weighted)
Oceania (population-weighted),,1970,0.6430283,0.76328313,Oceania (population-weighted)
Oceania (population-weighted),,1971,0.6429976,0.7638344,Oceania (population-weighted)
Oceania (population-weighted),,1972,0.66245425,0.7664693,Oceania (population-weighted)
Oceania (population-weighted),,1973,0.66240764,0.8043744,Oceania (population-weighted)
Oceania (population-weighted),,1974,0.67909324,0.8028577,Oceania (population-weighted)
Oceania (population-weighted),,1975,0.7105251,0.8096586,Oceania (population-weighted)
Oceania (population-weighted),,1976,0.71046525,0.8070647,Oceania (population-weighted)
Oceania (population-weighted),,1977,0.71601546,0.8049186,Oceania (population-weighted)
Oceania (population-weighted),,1978,0.71546894,0.80779344,Oceania (population-weighted)
Oceania (population-weighted),,1979,0.71547246,0.8070132,Oceania (population-weighted)
Oceania (population-weighted),,1980,0.7285798,0.812761,Oceania (population-weighted)
Oceania (population-weighted),,1981,0.7312731,0.81287986,Oceania (population-weighted)
Oceania (population-weighted),,1982,0.72983927,0.81266665,Oceania (population-weighted)
Oceania (population-weighted),,1983,0.75737184,0.80937105,Oceania (population-weighted)
Oceania (population-weighted),,1984,0.7631241,0.8137948,Oceania (population-weighted)
Oceania (population-weighted),,1985,0.7603512,0.8179055,Oceania (population-weighted)
Oceania (population-weighted),,1986,0.7811159,0.8174459,Oceania (population-weighted)
Oceania (population-weighted),,1987,0.7830016,0.8087981,Oceania (population-weighted)
Oceania (population-weighted),,1988,0.78290814,0.8045294,Oceania (population-weighted)
Oceania (population-weighted),,1989,0.7824457,0.8044002,Oceania (population-weighted)
Oceania (population-weighted),,1990,0.8070971,0.8085909,Oceania (population-weighted)
Oceania (population-weighted),,1991,0.8059835,0.8087243,Oceania (population-weighted)
Oceania (population-weighted),,1992,0.8046724,0.8103549,Oceania (population-weighted)
Oceania (population-weighted),,1993,0.8112112,0.81029767,Oceania (population-weighted)
Oceania (population-weighted),,1994,0.81020933,0.80857325,Oceania (population-weighted)
Oceania (population-weighted),,1995,0.80846834,0.80729014,Oceania (population-weighted)
Oceania (population-weighted),,1996,0.8189741,0.80637264,Oceania (population-weighted)
Oceania (population-weighted),,1997,0.819827,0.8056997,Oceania (population-weighted)
Oceania (population-weighted),,1998,0.8243845,0.8047593,Oceania (population-weighted)
Oceania (population-weighted),,1999,0.8240442,0.80266494,Oceania (population-weighted)
Oceania (population-weighted),,2000,0.82218283,0.7926882,Oceania (population-weighted)
Oceania (population-weighted),,2001,0.8225794,0.78719515,Oceania (population-weighted)
Oceania (population-weighted),,2002,0.8215511,0.78669137,Oceania (population-weighted)
Oceania (population-weighted),,2003,0.8198226,0.7910796,Oceania (population-weighted)
Oceania (population-weighted),,2004,0.81802225,0.79057956,Oceania (population-weighted)
Oceania (population-weighted),,2005,0.8179533,0.7893933,Oceania (population-weighted)
Oceania (population-weighted),,2006,0.8147298,0.78511167,Oceania (population-weighted)
Oceania (population-weighted),,2007,0.81297386,0.7747865,Oceania (population-weighted)
Oceania (population-weighted),,2008,0.81217325,0.7737806,Oceania (population-weighted)
Oceania (population-weighted),,2009,0.8117862,0.77502483,Oceania (population-weighted)
Oceania (population-weighted),,2010,0.8104828,0.77824265,Oceania (population-weighted)
Oceania (population-weighted),,2011,0.80926055,0.7799805,Oceania (population-weighted)
Oceania (population-weighted),,2012,0.81166005,0.77676076,Oceania (population-weighted)
Oceania (population-weighted),,2013,0.80921894,0.74960953,Oceania (population-weighted)
Oceania (population-weighted),,2014,0.8125169,0.7463623,Oceania (population-weighted)
Oceania (population-weighted),,2015,0.816963,0.75971705,Oceania (population-weighted)
Oceania (population-weighted),,2016,0.8187859,0.7605365,Oceania (population-weighted)
Oceania (population-weighted),,2017,0.8015154,0.7575539,Oceania (population-weighted)
Oceania (population-weighted),,2018,0.80482394,0.75449157,Oceania (population-weighted)
Oceania (population-weighted),,2019,0.80191004,0.7344709,Oceania (population-weighted)
Oceania (population-weighted),,2020,0.7996476,0.7425319,Oceania (population-weighted)
Oceania (population-weighted),,2021,0.79706645,0.73407495,Oceania (population-weighted)
Oceania (population-weighted),,2022,0.8057415,0.7497221,Oceania (population-weighted)
Oceania (population-weighted),,2023,0.80934805,0.75459343,Oceania (population-weighted)
Oceania (population-weighted),,2024,0.8038066,0.75266904,Oceania (population-weighted)
South America,,1825,0.10075,0.16128571,South America
South America,,1826,0.15925,0.167,South America
South America,,1827,0.11,0.176125,South America
South America,,1828,0.11,0.171125,South America
South America,,1829,0.11,0.17362499,South America
South America,,1830,0.1115,0.1516,South America
South America,,1831,0.1115,0.1588,South America
South America,,1832,0.1115,0.1713,South America
South America,,1833,0.1115,0.1725,South America
South America,,1834,0.1115,0.1731,South America
South America,,1835,0.1115,0.174,South America
South America,,1836,0.1115,0.1728,South America
South America,,1837,0.1115,0.1669,South America
South America,,1838,0.1115,0.16510001,South America
South America,,1839,0.1115,0.17040001,South America
South America,,1840,0.1115,0.1727,South America
South America,,1841,0.1155,0.1691,South America
South America,,1842,0.1155,0.1631,South America
South America,,1843,0.1155,0.1639,South America
South America,,1844,0.157,0.167,South America
South America,,1845,0.157,0.1723,South America
South America,,1846,0.157,0.1762,South America
South America,,1847,0.157,0.1753,South America
South America,,1848,0.157,0.1713,South America
South America,,1849,0.157,0.1649,South America
South America,,1850,0.157,0.1673,South America
South America,,1851,0.157,0.1676,South America
South America,,1852,0.157,0.1708,South America
South America,,1900,0.25866666,0.21175,South America
South America,,1901,0.25866666,0.21925,South America
South America,,1902,0.25866666,0.21583334,South America
South America,,1903,0.261,0.21708333,South America
South America,,1904,0.26441666,0.2155,South America
South America,,1905,0.26433334,0.21599999,South America
South America,,1906,0.26466668,0.20966667,South America
South America,,1907,0.26466668,0.20916666,South America
South America,,1908,0.26466668,0.20533334,South America
South America,,1909,0.2635,0.20783333,South America
South America,,1910,0.26383334,0.21583334,South America
South America,,1911,0.26441666,0.22283334,South America
South America,,1912,0.26441666,0.23266667,South America
South America,,1913,0.26483333,0.23408334,South America
South America,,1914,0.26558334,0.22408333,South America
South America,,1915,0.26375,0.22675,South America
South America,,1916,0.26508334,0.23633333,South America
South America,,1917,0.26825,0.24291666,South America
South America,,1918,0.27,0.24391666,South America
South America,,1919,0.26991665,0.24308333,South America
South America,,1920,0.26733333,0.23641667,South America
South America,,1921,0.26958334,0.24241666,South America
South America,,1922,0.27125,0.24258333,South America
South America,,1923,0.27216667,0.24508333,South America
South America,,1924,0.27716666,0.24266666,South America
South America,,1925,0.27891666,0.23266667,South America
South America,,1926,0.27891666,0.237,South America
South America,,1927,0.28136364,0.24141666,South America
South America,,1928,0.28136364,0.2375,South America
South America,,1929,0.28072727,0.24083333,South America
South America,,1930,0.28045455,0.22049999,South America
South America,,1931,0.28,0.19891666,South America
South America,,1932,0.28833333,0.21675,South America
South America,,1933,0.293,0.2095,South America
South America,,1934,0.29458332,0.20566668,South America
South America,,1935,0.29658332,0.20083334,South America
South America,,1936,0.30658334,0.19566667,South America
South America,,1937,0.30758333,0.19791667,South America
South America,,1938,0.31816667,0.21083333,South America
South America,,1939,0.31858334,0.22966667,South America
South America,,1940,0.32666665,0.23183334,South America
South America,,1941,0.3275,0.23266667,South America
South America,,1942,0.33683333,0.23658334,South America
South America,,1943,0.33308333,0.23408332,South America
South America,,1944,0.33366665,0.22275,South America
South America,,1945,0.33875,0.23625,South America
South America,,1946,0.35999998,0.27666667,South America
South America,,1947,0.35991666,0.30358332,South America
South America,,1948,0.35575,0.3105,South America
South America,,1949,0.34966666,0.28966665,South America
South America,,1950,0.35741666,0.31008333,South America
South America,,1951,0.36541668,0.31116667,South America
South America,,1952,0.37825,0.31383333,South America
South America,,1953,0.38275,0.31558332,South America
South America,,1954,0.39016667,0.30533332,South America
South America,,1955,0.378,0.30516666,South America
South America,,1956,0.38133332,0.30508333,South America
South America,,1957,0.38916665,0.321,South America
South America,,1958,0.40572727,0.37091666,South America
South America,,1959,0.43072727,0.42025,South America
South America,,1960,0.426,0.42666668,South America
South America,,1961,0.431,0.43208334,South America
South America,,1962,0.42663637,0.40925,South America
South America,,1963,0.4288182,0.39875,South America
South America,,1964,0.4340909,0.402,South America
South America,,1965,0.438,0.38758335,South America
South America,,1966,0.43145454,0.36483333,South America
South America,,1967,0.42754546,0.37408334,South America
South America,,1968,0.44483334,0.35941666,South America
South America,,1969,0.44166666,0.34758332,South America
South America,,1970,0.44466665,0.33558333,South America
South America,,1971,0.44391668,0.335,South America
South America,,1972,0.4395,0.32675,South America
South America,,1973,0.42608333,0.29216665,South America
South America,,1974,0.42608333,0.28066668,South America
South America,,1975,0.43333334,0.26658332,South America
South America,,1976,0.41525,0.26508334,South America
South America,,1977,0.41666666,0.25958332,South America
South America,,1978,0.416,0.27291667,South America
South America,,1979,0.43083334,0.29041666,South America
South America,,1980,0.453,0.29591668,South America
South America,,1981,0.46341667,0.30725,South America
South America,,1982,0.46466666,0.31675,South America
South America,,1983,0.48666668,0.34908333,South America
South America,,1984,0.50675,0.39791667,South America
South America,,1985,0.55183333,0.46325,South America
South America,,1986,0.5645,0.49725,South America
South America,,1987,0.56375,0.50866663,South America
South America,,1988,0.57991666,0.55975,South America
South America,,1989,0.59499997,0.57858336,South America
South America,,1990,0.65716666,0.6535,South America
South America,,1991,0.68341666,0.6461667,South America
South America,,1992,0.68408334,0.65708333,South America
South America,,1993,0.6904167,0.66833335,South America
South America,,1994,0.696,0.67391664,South America
South America,,1995,0.705,0.68083334,South America
South America,,1996,0.71325,0.6875,South America
South America,,1997,0.71716666,0.689,South America
South America,,1998,0.73833334,0.6925,South America
South America,,1999,0.74216664,0.6871667,South America
South America,,2000,0.76816666,0.68908334,South America
South America,,2001,0.77675,0.7134167,South America
South America,,2002,0.77925,0.71458334,South America
South America,,2003,0.7830833,0.7163333,South America
South America,,2004,0.7865833,0.7198333,South America
South America,,2005,0.7888333,0.7216667,South America
South America,,2006,0.79875,0.72008336,South America
South America,,2007,0.8006667,0.7165833,South America
South America,,2008,0.8043333,0.714,South America
South America,,2009,0.8089167,0.7125,South America
South America,,2010,0.8125,0.7115833,South America
South America,,2011,0.8125,0.7134167,South America
South America,,2012,0.81116664,0.71133333,South America
South America,,2013,0.8043333,0.70208335,South America
South America,,2014,0.81375,0.702,South America
South America,,2015,0.81700003,0.6979167,South America
South America,,2016,0.8114167,0.68833333,South America
South America,,2017,0.81416667,0.68325,South America
South America,,2018,0.81475,0.6874167,South America
South America,,2019,0.8115,0.6638333,South America
South America,,2020,0.80775,0.64433336,South America
South America,,2021,0.8089167,0.65891665,South America
South America,,2022,0.81725,0.66216666,South America
South America,,2023,0.82425,0.66525,South America
South America,,2024,0.82158333,0.6501667,South America
World (population-weighted),,1789,0.09461963,0.044598665,World (population-weighted)
World (population-weighted),,1790,0.09414529,0.044847976,World (population-weighted)
World (population-weighted),,1791,0.094348066,0.04416829,World (population-weighted)
World (population-weighted),,1792,0.0944973,0.044548154,World (population-weighted)
World (population-weighted),,1793,0.09464529,0.044741184,World (population-weighted)
World (population-weighted),,1794,0.096059784,0.044946514,World (population-weighted)
World (population-weighted),,1795,0.09645881,0.043961428,World (population-weighted)
World (population-weighted),,1796,0.09446655,0.044325173,World (population-weighted)
World (population-weighted),,1797,0.094619475,0.04438845,World (population-weighted)
World (population-weighted),,1798,0.09477107,0.044784255,World (population-weighted)
World (population-weighted),,1799,0.09491502,0.04468921,World (population-weighted)
World (population-weighted),,1800,0.09604275,0.03999778,World (population-weighted)
World (population-weighted),,1801,0.09628726,0.040179025,World (population-weighted)
World (population-weighted),,1802,0.097681366,0.040437125,World (population-weighted)
World (population-weighted),,1803,0.09850208,0.040443957,World (population-weighted)
World (population-weighted),,1804,0.09881456,0.040444825,World (population-weighted)
World (population-weighted),,1805,0.09879279,0.040422004,World (population-weighted)
World (population-weighted),,1806,0.09877164,0.040492408,World (population-weighted)
World (population-weighted),,1807,0.09877666,0.04058297,World (population-weighted)
World (population-weighted),,1808,0.098757,0.04105141,World (population-weighted)
World (population-weighted),,1809,0.098761275,0.042354293,World (population-weighted)
World (population-weighted),,1810,0.098852314,0.042960178,World (population-weighted)
World (population-weighted),,1811,0.0981964,0.043195423,World (population-weighted)
World (population-weighted),,1812,0.096645705,0.043921996,World (population-weighted)
World (population-weighted),,1813,0.09817459,0.04309792,World (population-weighted)
World (population-weighted),,1814,0.09837385,0.041979365,World (population-weighted)
World (population-weighted),,1815,0.097649895,0.04577293,World (population-weighted)
World (population-weighted),,1816,0.09748926,0.04603253,World (population-weighted)
World (population-weighted),,1817,0.09794262,0.04634395,World (population-weighted)
World (population-weighted),,1818,0.09827623,0.046699077,World (population-weighted)
World (population-weighted),,1819,0.098161235,0.046489775,World (population-weighted)
World (population-weighted),,1820,0.09800273,0.047499534,World (population-weighted)
World (population-weighted),,1821,0.09885423,0.049647886,World (population-weighted)
World (population-weighted),,1822,0.09770379,0.049930785,World (population-weighted)
World (population-weighted),,1823,0.097377285,0.05046279,World (population-weighted)
World (population-weighted),,1824,0.09664891,0.048628673,World (population-weighted)
World (population-weighted),,1825,0.09657165,0.04920482,World (population-weighted)
World (population-weighted),,1826,0.09651183,0.050345175,World (population-weighted)
World (population-weighted),,1827,0.09605597,0.050396822,World (population-weighted)
World (population-weighted),,1828,0.09596647,0.05022872,World (population-weighted)
World (population-weighted),,1829,0.09583813,0.05025864,World (population-weighted)
World (population-weighted),,1830,0.09708275,0.052287713,World (population-weighted)
World (population-weighted),,1831,0.09567676,0.05395223,World (population-weighted)
World (population-weighted),,1832,0.09651828,0.05280704,World (population-weighted)
World (population-weighted),,1833,0.09692075,0.05313707,World (population-weighted)
World (population-weighted),,1834,0.09680891,0.053724304,World (population-weighted)
World (population-weighted),,1835,0.09676534,0.054188002,World (population-weighted)
World (population-weighted),,1836,0.09666686,0.055273715,World (population-weighted)
World (population-weighted),,1837,0.09654905,0.055440027,World (population-weighted)
World (population-weighted),,1838,0.09645556,0.056714993,World (population-weighted)
World (population-weighted),,1839,0.098760314,0.057750963,World (population-weighted)
World (population-weighted),,1840,0.09886556,0.058382098,World (population-weighted)
World (population-weighted),,1841,0.09875511,0.058385562,World (population-weighted)
World (population-weighted),,1842,0.09864622,0.058299348,World (population-weighted)
World (population-weighted),,1843,0.098001905,0.05887576,World (population-weighted)
World (population-weighted),,1844,0.0980034,0.059130017,World (population-weighted)
World (population-weighted),,1845,0.09789427,0.059270486,World (population-weighted)
World (population-weighted),,1846,0.097793065,0.05917283,World (population-weighted)
World (population-weighted),,1847,0.09768042,0.05956496,World (population-weighted)
World (population-weighted),,1848,0.093352504,0.07213455,World (population-weighted)
World (population-weighted),,1849,0.09322853,0.07788634,World (population-weighted)
World (population-weighted),,1850,0.092769526,0.07675631,World (population-weighted)
World (population-weighted),,1851,0.10667791,0.069928534,World (population-weighted)
World (population-weighted),,1852,0.09426416,0.06675072,World (population-weighted)
World (population-weighted),,1853,0.09400858,0.067293756,World (population-weighted)
World (population-weighted),,1854,0.093890704,0.067962065,World (population-weighted)
World (population-weighted),,1855,0.09481328,0.06891728,World (population-weighted)
World (population-weighted),,1856,0.09747997,0.06950016,World (population-weighted)
World (population-weighted),,1857,0.097392805,0.06990148,World (population-weighted)
World (population-weighted),,1858,0.100379385,0.06888374,World (population-weighted)
World (population-weighted),,1859,0.10027953,0.06965754,World (population-weighted)
World (population-weighted),,1860,0.101862386,0.07073072,World (population-weighted)
World (population-weighted),,1861,0.10041744,0.07324538,World (population-weighted)
World (population-weighted),,1862,0.0968228,0.073908776,World (population-weighted)
World (population-weighted),,1863,0.09825101,0.077045724,World (population-weighted)
World (population-weighted),,1864,0.098330066,0.0770254,World (population-weighted)
World (population-weighted),,1865,0.100282036,0.07871189,World (population-weighted)
World (population-weighted),,1866,0.09855704,0.08046087,World (population-weighted)
World (population-weighted),,1867,0.09528617,0.08393349,World (population-weighted)
World (population-weighted),,1900,0.18703866,0.12994604,World (population-weighted)
World (population-weighted),,1901,0.18817014,0.13092075,World (population-weighted)
World (population-weighted),,1902,0.18906094,0.1324257,World (population-weighted)
World (population-weighted),,1903,0.1894149,0.13308063,World (population-weighted)
World (population-weighted),,1904,0.18982328,0.13369493,World (population-weighted)
World (population-weighted),,1905,0.19101137,0.13489097,World (population-weighted)
World (population-weighted),,1906,0.19245015,0.13857049,World (population-weighted)
World (population-weighted),,1907,0.1932908,0.13965662,World (population-weighted)
World (population-weighted),,1908,0.19440523,0.14079705,World (population-weighted)
World (population-weighted),,1909,0.19668435,0.14261273,World (population-weighted)
World (population-weighted),,1910,0.19807631,0.1439084,World (population-weighted)
World (population-weighted),,1911,0.19825387,0.1444201,World (population-weighted)
World (population-weighted),,1912,0.21112387,0.15623246,World (population-weighted)
World (population-weighted),,1913,0.21697938,0.16245817,World (population-weighted)
World (population-weighted),,1914,0.21951899,0.15576373,World (population-weighted)
World (population-weighted),,1915,0.21895096,0.15436508,World (population-weighted)
World (population-weighted),,1916,0.21956119,0.15522869,World (population-weighted)
World (population-weighted),,1917,0.2213904,0.1554837,World (population-weighted)
World (population-weighted),,1918,0.23609243,0.16435754,World (population-weighted)
World (population-weighted),,1919,0.25491095,0.18507531,World (population-weighted)
World (population-weighted),,1920,0.25286934,0.20302026,World (population-weighted)
World (population-weighted),,1921,0.2620521,0.2169466,World (population-weighted)
World (population-weighted),,1922,0.26338914,0.21526124,World (population-weighted)
World (population-weighted),,1923,0.26025885,0.2150442,World (population-weighted)
World (population-weighted),,1924,0.26080066,0.21510506,World (population-weighted)
World (population-weighted),,1925,0.26064828,0.21210107,World (population-weighted)
World (population-weighted),,1926,0.26105687,0.20914401,World (population-weighted)
World (population-weighted),,1927,0.25889423,0.2038012,World (population-weighted)
World (population-weighted),,1928,0.25927693,0.20203137,World (population-weighted)
World (population-weighted),,1929,0.25987196,0.20093216,World (population-weighted)
World (population-weighted),,1930,0.2623008,0.1973874,World (population-weighted)
World (population-weighted),,1931,0.26437524,0.19718365,World (population-weighted)
World (population-weighted),,1932,0.26632202,0.20031288,World (population-weighted)
World (population-weighted),,1933,0.2548525,0.18817519,World (population-weighted)
World (population-weighted),,1934,0.24040276,0.18313053,World (population-weighted)
World (population-weighted),,1935,0.2405344,0.18988465,World (population-weighted)
World (population-weighted),,1936,0.24037397,0.18946423,World (population-weighted)
World (population-weighted),,1937,0.23909238,0.18699563,World (population-weighted)
World (population-weighted),,1938,0.24264579,0.18685198,World (population-weighted)
World (population-weighted),,1939,0.23197086,0.17478871,World (population-weighted)
World (population-weighted),,1940,0.22850126,0.16321515,World (population-weighted)
World (population-weighted),,1941,0.22606051,0.15973702,World (population-weighted)
World (population-weighted),,1942,0.22621466,0.15642287,World (population-weighted)
World (population-weighted),,1943,0.22592501,0.15534654,World (population-weighted)
World (population-weighted),,1944,0.23210311,0.15790126,World (population-weighted)
World (population-weighted),,1945,0.24697614,0.17421971,World (population-weighted)
World (population-weighted),,1946,0.30164254,0.21191673,World (population-weighted)
World (population-weighted),,1947,0.3084037,0.2434243,World (population-weighted)
World (population-weighted),,1948,0.33586156,0.24236465,World (population-weighted)
World (population-weighted),,1949,0.3557609,0.25352716,World (population-weighted)
World (population-weighted),,1950,0.39748704,0.26094455,World (population-weighted)
World (population-weighted),,1951,0.3978262,0.2707254,World (population-weighted)
World (population-weighted),,1952,0.4037963,0.31880677,World (population-weighted)
World (population-weighted),,1953,0.40633634,0.33313543,World (population-weighted)
World (population-weighted),,1954,0.4285679,0.3325987,World (population-weighted)
World (population-weighted),,1955,0.4287105,0.33493397,World (population-weighted)
World (population-weighted),,1956,0.43398115,0.34544894,World (population-weighted)
World (population-weighted),,1957,0.4322816,0.3466864,World (population-weighted)
World (population-weighted),,1958,0.44311333,0.34659493,World (population-weighted)
World (population-weighted),,1959,0.4446478,0.34541532,World (population-weighted)
World (population-weighted),,1960,0.4527231,0.34607217,World (population-weighted)
World (population-weighted),,1961,0.45534313,0.34685904,World (population-weighted)
World (population-weighted),,1962,0.45642194,0.34106562,World (population-weighted)
World (population-weighted),,1963,0.44706753,0.3426724,World (population-weighted)
World (population-weighted),,1964,0.45292664,0.33965686,World (population-weighted)
World (population-weighted),,1965,0.45747426,0.3358268,World (population-weighted)
World (population-weighted),,1966,0.4625017,0.333431,World (population-weighted)
World (population-weighted),,1967,0.46167317,0.33454305,World (population-weighted)
World (population-weighted),,1968,0.46137008,0.3326638,World (population-weighted)
World (population-weighted),,1969,0.476185,0.32988316,World (population-weighted)
World (population-weighted),,1970,0.48407707,0.3337164,World (population-weighted)
World (population-weighted),,1971,0.48579112,0.3266216,World (population-weighted)
World (population-weighted),,1972,0.4873095,0.3247466,World (population-weighted)
World (population-weighted),,1973,0.49006963,0.328568,World (population-weighted)
World (population-weighted),,1974,0.49422857,0.32443056,World (population-weighted)
World (population-weighted),,1975,0.49918148,0.29663113,World (population-weighted)
World (population-weighted),,1976,0.5014575,0.29168856,World (population-weighted)
World (population-weighted),,1977,0.5040071,0.31269428,World (population-weighted)
World (population-weighted),,1978,0.51024455,0.34099203,World (population-weighted)
World (population-weighted),,1979,0.5231719,0.35136622,World (population-weighted)
World (population-weighted),,1980,0.53149456,0.35749495,World (population-weighted)
World (population-weighted),,1981,0.53461546,0.35574934,World (population-weighted)
World (population-weighted),,1982,0.5352437,0.3531486,World (population-weighted)
World (population-weighted),,1983,0.5448838,0.35354474,World (population-weighted)
World (population-weighted),,1984,0.5490679,0.35763568,World (population-weighted)
World (population-weighted),,1985,0.55203193,0.36391988,World (population-weighted)
World (population-weighted),,1986,0.559858,0.37177816,World (population-weighted)
World (population-weighted),,1987,0.56630796,0.3813667,World (population-weighted)
World (population-weighted),,1988,0.57432723,0.3886509,World (population-weighted)
World (population-weighted),,1989,0.5740733,0.39533505,World (population-weighted)
World (population-weighted),,1990,0.586495,0.42330146,World (population-weighted)
World (population-weighted),,1991,0.5961712,0.43641958,World (population-weighted)
World (population-weighted),,1992,0.6050993,0.4507885,World (population-weighted)
World (population-weighted),,1993,0.6086639,0.45714197,World (population-weighted)
World (population-weighted),,1994,0.6258676,0.46029034,World (population-weighted)
World (population-weighted),,1995,0.6325535,0.46414873,World (population-weighted)
World (population-weighted),,1996,0.6356941,0.46728498,World (population-weighted)
World (population-weighted),,1997,0.63677233,0.47069266,World (population-weighted)
World (population-weighted),,1998,0.6471034,0.47635606,World (population-weighted)
World (population-weighted),,1999,0.65457916,0.4873066,World (population-weighted)
World (population-weighted),,2000,0.66833377,0.48800123,World (population-weighted)
World (population-weighted),,2001,0.6687094,0.48683864,World (population-weighted)
World (population-weighted),,2002,0.67174214,0.48887885,World (population-weighted)
World (population-weighted),,2003,0.67599106,0.49388131,World (population-weighted)
World (population-weighted),,2004,0.6783589,0.49365216,World (population-weighted)
World (population-weighted),,2005,0.6891308,0.4915681,World (population-weighted)
World (population-weighted),,2006,0.6879632,0.490669,World (population-weighted)
World (population-weighted),,2007,0.6928962,0.48690233,World (population-weighted)
World (population-weighted),,2008,0.69165474,0.49040473,World (population-weighted)
World (population-weighted),,2009,0.6960095,0.48870474,World (population-weighted)
World (population-weighted),,2010,0.70070595,0.48622507,World (population-weighted)
World (population-weighted),,2011,0.7029782,0.48985934,World (population-weighted)
World (population-weighted),,2012,0.70411515,0.48869064,World (population-weighted)
World (population-weighted),,2013,0.6961581,0.481908,World (population-weighted)
World (population-weighted),,2014,0.69495547,0.47045726,World (population-weighted)
World (population-weighted),,2015,0.6971264,0.45428622,World (population-weighted)
World (population-weighted),,2016,0.69560647,0.4451534,World (population-weighted)
World (population-weighted),,2017,0.6974797,0.43202916,World (population-weighted)
World (population-weighted),,2018,0.69914967,0.42999282,World (population-weighted)
World (population-weighted),,2019,0.6893196,0.41843992,World (population-weighted)
World (population-weighted),,2020,0.69224256,0.408276,World (population-weighted)
World (population-weighted),,2021,0.6885711,0.40090463,World (population-weighted)
World (population-weighted),,2022,0.68103635,0.3957169,World (population-weighted)
World (population-weighted),,2023,0.67642677,0.39166376,World (population-weighted)
World (population-weighted),,2024,0.67624587,0.39008874,World (population-weighted)
South America (population-weighted),,1900,0.24096829,0.21536745,South America (population-weighted)
South America (population-weighted),,1901,0.24115825,0.21612783,South America (population-weighted)
South America (population-weighted),,1902,0.24135719,0.21250565,South America (population-weighted)
South America (population-weighted),,1903,0.24429753,0.21409224,South America (population-weighted)
South America (population-weighted),,1904,0.24485736,0.21439968,South America (population-weighted)
South America (population-weighted),,1905,0.245045,0.21528466,South America (population-weighted)
South America (population-weighted),,1906,0.24535753,0.21378411,South America (population-weighted)
South America (population-weighted),,1907,0.24557239,0.21400857,South America (population-weighted)
South America (population-weighted),,1908,0.24579,0.213561,South America (population-weighted)
South America (population-weighted),,1909,0.24514003,0.21358447,South America (population-weighted)
South America (population-weighted),,1910,0.24582359,0.22324279,South America (population-weighted)
South America (population-weighted),,1911,0.24655826,0.22939436,South America (population-weighted)
